,Code,Year,Coal rents (% of GDP),Current health expenditure (% of GDP),Exports of goods and services (% of GDP),Forest rents (% of GDP),Fuel exports (% of merchandise exports),Fuel imports (% of merchandise imports),GDP (constant 2015 US$),GDP (current US$),Gini index,"Government expenditure on education, total (% of GDP)",Imports of goods and services (% of GDP),"Inflation, consumer prices (annual %)",Manufactures exports (% of merchandise exports),Manufactures imports (% of merchandise imports),Merchandise exports (current US$),Merchandise imports (current US$),Merchandise trade (% of GDP),Military expenditure (% of GDP),Mineral rents (% of GDP),Natural gas rents (% of GDP),Oil rents (% of GDP),"Population, total",Research and development expenditure (% of GDP),Ores and metals exports (% of merchandise exports),Ores and metals imports (% of merchandise imports),Total natural resources rents (% of GDP),Human Development Index,GDP_pc
1141,EGY,2011,0.0,4.35707569,20.5674276128656,0.234686331944969,29.2504485443273,14.8901167103602,293536132736.607,235989672977.625,,3.3442964553833,24.6882065494858,10.0649259874818,42.5886329237691,52.3259118719044,30528000000.0,58903000000.0,37.8961498067245,1.83702555925574,0.468680136986449,1.89361087079368,9.74186285549743,89200054,0.531539976596832,5.75973597078864,5.97630185890617,12.3388401952225,0.679,3290.761827751887
1142,EGY,2012,0.0,4.71025944,16.3969666208873,0.227571178906447,30.1290625343441,18.6900763693542,300070833532.511,279116666666.667,28.3,3.36830472946167,24.3148026512211,7.11172943343083,43.4524445944442,50.8927065045995,29409000000.0,69200000000.0,35.3289544396011,1.64817579267929,0.501480973530533,1.63298671232615,8.38345897037217,91240376,0.508989989757538,5.6950686321686,4.99969805949519,10.7454978351353,0.688,3288.794354952143
1143,EGY,2013,0.0,4.91730928,17.0178456245969,0.184310375575773,26.0844601901547,13.9359908409495,306628779736.183,288434108527.132,,4.12252616882324,23.3551924317351,9.46971981064921,47.215915046254,55.1771758754503,29018000000.0,66180000000.0,33.0051118039131,1.61005697699419,0.284318834974563,1.48462315590397,7.82863019779494,93377890,0.638949990272522,4.97337081128656,5.04568746520976,9.78188256424924,0.694,3283.740719951832
1144,EGY,2014,0.0,5.02518892,14.2441314553991,0.274533176651313,23.3551757931695,13.7497269031516,315569804751.572,305595408895.265,,4.25138568878174,22.6760563380282,10.0702154687481,50.1368289156825,56.1444555190773,26853000000.0,66786000000.0,30.6414943661972,1.68969483568075,0.182287318747029,1.15200734272802,6.82340013626772,95592324,0.636489987373352,4.10353466655057,4.35214225415861,8.43222797439408,0.699,3301.2044434820104
1145,EGY,2015,0.0,5.33657265,13.1838454928598,0.230230249005605,17.8713832773737,15.6945972404555,329366576819.407,329366576819.407,31.8,3.93084812164307,21.6620974671631,10.370490343517,51.6594764528152,58.806912795561,21349000000.0,63574000000.0,25.7837333769794,1.72314742829085,0.125986889944651,0.717587471392014,3.05526433674059,97723799,0.718580007553101,4.43959491401161,3.00203011907231,4.12906894708286,0.706,3370.382447160154
1146,EGY,2016,0.0,5.36399794,10.3454639403558,0.176265102597653,13.7657934284608,15.1702855048148,343682967575.512,332441717791.411,,,19.9010851110947,13.813606214829,48.4118522524115,58.7483242920318,25468000000.0,55789000000.0,24.4424798848454,1.66660515243227,0.176063334468341,0.506687001503198,2.35006516963224,99784030,0.708480000495911,3.66341693440169,3.02601871877961,3.20908060820144,0.713,3444.2682619203897
1147,EGY,2017,0.0,5.63305616,15.0140868185672,0.309903964144662,19.3528393471568,17.3208889263006,358053111989.023,248362771739.13,31.5,,27.8180475395935,29.5066083940039,49.4236500786088,54.8397404721613,25604000000.0,61627000000.0,35.122413632758,1.42203170028818,0.213844527771503,1.04828310066825,4.12683269397819,101789386,0.644860029220581,3.85875417701215,4.4319184973848,5.69886428656261,0.721,3517.5878945671507
1148,EGY,2018,0.0,4.99379301,17.984655608418,0.154667441958425,24.5656689391505,17.1604225010755,377141312302.669,262588632526.73,,,27.9263640649779,14.4014657807422,49.0986192328238,56.3504074359616,27624000000.0,72000000000.0,37.9391899189919,1.24996619642133,0.073788825824687,1.89151906248592,5.47658822874947,103740765,0.688390016555786,3.93887338878606,5.08988465580677,7.59656355901849,0.729,3635.4205822818926
1149,EGY,2019,0.0,4.83619261,16.6440314510365,0.170234765776553,26.5041346706762,14.0221239908519,398080548973.052,318678815489.749,31.9,,24.4799857040743,9.15279959324804,45.1643052412226,57.3765186287572,29000000000.0,70991000000.0,31.3767326661901,1.18097179684711,0.0,1.67276468331077,3.8819618632175,105618671,0.796169996261597,3.42507720398115,4.99555765861008,5.72496131230483,0.735,3769.0357699449937
1150,EGY,2020,0.0,4.36497974,12.4727757370868,0.12752568813358,17.6177718025209,11.5335766342285,412213064649.087,383817841547.099,,,19.6534798296655,5.04493288977539,47.8490835433937,57.8782499366462,27078000000.0,59949000000.0,22.6740371550239,1.12247550332399,0.0,1.27251663281876,1.85770095140202,107465134,0.915639996528625,3.81936015949202,4.90471879991456,3.25774327235436,0.734,3835.784214897894
1151,EGY,2021,0.0,,10.5611502153652,0.107579624880014,32.3414690896264,13.8467550037913,425777537421.996,424671765455.704,,,19.295823265447,5.21404940513043,45.5644482563091,55.9290626663127,40798000000.0,73400000000.0,26.8908859239693,1.12200927143154,0.0,2.04572586744071,2.98581458250197,109262178,0.911750018596649,3.62082010381595,6.92137754333888,5.1391200748227,0.731,3896.8428528122145
1152,ESP,1998,0.0023891919857952,,26.101947326675,0.0350106616307759,2.06351957889155,6.37465463893669,883053543058.203,619214834614.099,34.6,4.28785991668701,26.5595070441534,1.8343299990841,77.6184558607291,75.9883620191587,111973000000.0,136662000000.0,40.1532692857644,1.75731994886122,0.003468674131999,5.20928087999325e-05,0.0016603722596544,40223509,0.848039984703064,2.13345690355748,3.40496192769173,0.0425809928170245,0.813,21953.66751961404
1153,ESP,1999,0.0003006277724892,,26.3515090067028,0.0322468488885322,2.19212737841003,7.15285335854953,922707533769.14,634907542858.302,33.8,4.2604398727417,28.2849579418622,2.31034813987067,78.1937230594071,76.974178103257,104433000000.0,135346000000.0,37.7659712342579,1.75523458900652,0.0039401979842557,6.57580839072651e-05,0.0027374390042391,40386875,0.838540017604828,2.23411893827895,2.93437797947556,0.0392908717334236,0.818,22846.71774602863
1154,ESP,2000,0.0038446562303987,6.7992177,28.5633579326111,0.0337419730616732,3.68059055780505,12.1319468735752,971112252648.437,598363313494.903,34.1,4.16604995727539,31.5189758138831,3.43351563418767,77.5141922326916,72.8861100983411,115251000000.0,156143000000.0,45.3560560748368,1.72551798839458,0.0069306797067464,0.0005742988009559,0.0048350604862431,40567864,0.882759988307953,2.25929549969063,3.15262790062016,0.0499266682860174,0.825,23937.968551867485
1155,ESP,2001,0.0123799392928752,6.76895761,27.8616191602484,0.0317600600420105,2.89993091324509,11.1927253334702,1009306124395.31,627830029412.205,,4.1112699508667,30.1355363035009,3.58983413338112,77.4004231424358,72.9264667449339,116660000000.0,154650000000.0,43.2139253125578,1.62958403293614,0.0024772580616381,0.0036885047102891,0.0061348233895011,40850412,0.888329982757568,2.18407350244654,3.09177933053702,0.0564405854963142,0.83,24707.367073686062
1156,ESP,2002,0.0040249033623876,6.80052757,26.553994919632,0.0328455850771305,2.60672035617192,10.8222393134545,1036869753137.11,708756677088.629,,4.13457012176514,28.5451843234359,3.06565685902219,77.5212591553995,73.4052453623823,125687000000.0,165105000000.0,41.0284670889438,1.45597370162444,0.0021529984814913,0.002488832500217,0.0044256137815808,41431558,0.959710001945496,2.02416535084025,2.87806270218917,0.0459379332028074,0.834,25026.086471020713
1157,ESP,2003,0.003171107333918,7.563272,25.6289061234055,0.0281904611298881,3.05533457844303,10.3947673959204,1067788548860.16,907491523174.116,31.8,4.1734299659729,27.834782977217,3.03888839396655,77.1453831302361,74.2981250813876,156147000000.0,208602000000.0,40.1931027106704,1.42254439300681,0.0012795190082799,0.0010271676703272,0.0040117888311546,42187645,1.02373003959656,1.98483622334095,2.84334130021384,0.037680043973568,0.837,25310.45638741295
1158,ESP,2004,0.0206753364971601,7.65842772,25.4119848226223,0.0200367977390206,3.78571549652604,11.1979063484555,1101132739762.11,1069055675273.75,33.3,4.15785980224609,29.1121978690701,3.03924881090925,76.9731000471807,73.7978292069964,182623000000.0,258331000000.0,41.247056649981,1.43022117967926,0.0014737599403172,0.0010470210972523,0.0036654446717559,42921895,1.04088997840881,2.00605504938666,3.15501597840839,0.0468983599455063,0.844,25654.336551592376
1159,ESP,2005,0.0125934254833309,7.73191881,24.9792690409411,0.017837947258349,4.34620832186207,14.0442938821399,1141347034482.81,1153715822717.51,32.4,4.14432001113892,29.783028542406,3.36881409750383,76.3365795611799,71.4761701348831,192644000000.0,288786000000.0,41.7286467360758,1.38717775355122,0.0024318313175364,0.0003753163883514,0.0032744655840555,43653155,1.09956002235413,2.46943236876249,3.26766749322021,0.0365129860316234,0.85,26145.808578619577
1160,ESP,2006,0.0116704698183558,7.8290596,25.2413025005404,0.020776487164618,4.60264900576493,15.6990648736168,1188172916518.75,1260398977831.76,33.5,4.1848201751709,30.9358323130671,3.51557576832128,75.6818792334658,69.7422391297022,213717000000.0,328696000000.0,43.0350237932675,1.37000746147478,0.0080915006529464,0.0003071654233904,0.0029154908429331,44397319,1.17701995372772,3.19753365298321,4.24696413187724,0.0437611139022438,0.856,26762.267255794206
1161,ESP,2007,0.0145400693241205,7.9186573,25.984738814678,0.0211334528747331,4.8114865843448,14.9828846706571,1231003442635.55,1474002579820.0,34.1,4.25404977798462,31.7628649449253,2.78679745804946,75.2877357217765,69.9923581082791,253297000000.0,389301000000.0,43.5954460865645,1.36310631227691,0.0136510189388135,8.33384517777598e-05,0.0028466450350846,45226803,1.24053001403809,2.95925759273902,4.34035801658193,0.0522545246245296,0.858,27218.44925973543
1162,ESP,2008,0.032079273609495,8.38226032,25.6239291743162,0.025685035402932,6.61111921226571,19.4941542464311,1241923268505.08,1631863493552.34,34.2,4.52805995941162,30.3594008693685,4.07534335957339,72.9651318566869,65.6778997780371,281493000000.0,420803000000.0,43.0364428627053,1.36762048450666,0.0039167486903853,0.000121351888769,0.0033744712688285,45954106,1.32500004768372,2.70479062059669,3.91198328985919,0.0651768808604099,0.86,27025.294943287114
1163,ESP,2009,0.0095697382441501,9.10764217,23.0616941747255,0.0233596707082068,4.60706504658886,16.532938071829,1195188366526.17,1491472923706.64,34.9,4.91200017929077,23.933180152302,-0.28781308353524,72.8719250810174,67.5824987311453,227338000000.0,293218000000.0,34.9021421526248,1.35835383696039,0.0006401804583883,8.17275434437884e-05,0.0016595111430676,46362946,1.36363995075226,2.49931426717884,3.05898155353385,0.0353108280972567,0.861,25778.956465065225
1164,ESP,2010,0.0162968550522323,9.11891174,25.9516793464024,0.0255445176746938,5.21853657306203,18.4207028108933,1197135561649.22,1422108199783.34,35.2,4.85608005523682,26.9765612109155,1.79986457728769,71.6434664376938,65.2839621683127,254418000000.0,327016000000.0,40.8853559868781,1.3873781239833,0.0139881601793812,0.0002988922234435,0.0022176314385651,46576897,1.35995995998383,3.38387629327614,3.98028403870462,0.058346056568316,0.868,25702.34684481493
1165,ESP,2011,0.0155334692771782,9.16797066,29.5349622049272,0.0249909449201048,6.34959376901464,21.4490914496744,1187386271879.3,1480710495710.12,35.7,4.8969202041626,29.2582088303504,3.1961018883379,69.5868278000866,61.5039233145044,306551000000.0,376606000000.0,46.1371079612947,1.33187655521014,0.0214589072174111,0.00039108502139,0.0028817985927768,46742697,1.33341002464294,3.83147061891332,4.30542100983024,0.065256205028861,0.872,25402.60507174629
1166,ESP,2012,0.0074474408940647,9.15419865,31.4551199491031,0.0251455137457255,7.66160598985677,24.083210740469,1152252436684.76,1324750738725.0,35.4,4.46931982040405,29.3899548445162,2.44612782366809,66.251728121704,58.7266183762368,295250000000.0,337338000000.0,47.7514736552501,1.42363040003724,0.0355228559044684,0.000520506046413,0.0044266059857127,46773055,1.29876005649567,3.746022846104,3.93863954562721,0.0730629225763844,0.874,24634.962088423774
1167,ESP,2013,0.0028822246124274,9.06693172,32.9519524786,0.0256215980555982,7.07385916029595,22.6897916304442,1136082395816.8,1355579535912.55,36.2,4.34961986541748,29.0243632412605,1.40858109183019,67.7419004239125,60.5847785049567,317833000000.0,340598000000.0,48.5719194305154,1.27236040392798,0.0233442583481522,0.0005394747633158,0.010347316151723,46620045,1.27481997013092,3.41226150663797,3.88723632672212,0.0627348719312166,0.88,24368.96823709201
1168,ESP,2014,0.0025335084191447,9.08897781,33.4679762310577,0.0289055556742113,7.49300278485712,20.4432329551376,1151939554049.61,1371820537888.62,36.1,4.30150985717773,30.3702857231399,-0.151114837527235,67.7493014916249,63.4914700481879,324533000000.0,358860000000.0,49.8165015849533,1.25391242368837,0.0211391249884552,0.0001609273406479,0.0079086346486516,46480882,1.24159002304077,3.37388702291901,3.71534626577612,0.0606477510711108,0.884,24783.082946868566
1169,ESP,2015,0.0017451511545335,9.12642574,33.6108606686628,0.0286282776880453,5.17263082839127,13.9864950930159,1196156971279.69,1196156971279.69,36.2,4.28457021713257,30.5723444752396,-0.500365709903242,70.4262829315686,69.3670953233736,282274000000.0,311851000000.0,49.6694843791602,1.2702320395662,0.0142370942540763,0.0003509622876312,0.0029307758008732,46444832,1.22178995609283,3.431949189632,3.58295865694087,0.0478922611851597,0.889,25754.361029440046
1170,ESP,2016,0.0011367896634245,8.95201397,33.8624576012634,0.0262492589452184,4.06976370711053,11.1817633007757,1232493518447.66,1233554967011.68,35.8,4.22544002532959,29.8774250282658,-0.202598000426452,71.6931324202851,71.7583491150657,289981000000.0,310921000000.0,48.7130299070258,1.13713590926222,0.013036681679736,0.0001797214878117,0.0013292731433236,46484062,1.18985998630524,3.12394579217233,3.45260415588584,0.0419317249195144,0.895,26514.32481196802
1171,ESP,2017,0.0019244758647489,8.94976807,35.1305643393675,0.0231565010767362,5.82886249970551,13.4741522964184,1269169576560.16,1313245330197.65,34.7,4.20552015304565,31.5264965264277,1.95607633363963,69.7654000967798,69.3040750361208,319531000000.0,351981000000.0,51.1337816749696,1.23002910987775,0.0262287721233401,0.0001159642133535,0.0016398936365538,46593236,1.20976996421814,3.7281371460299,3.97836425201336,0.0530656069147325,0.897,27239.35243648155
1172,ESP,2018,0.0015592957370588,9.00140381,35.1450626692993,0.029298367314375,6.55643130447885,14.505192759232,1298163367417.97,1421702715218.04,34.7,4.1794900894165,32.4298775853318,1.6749813686379,67.354030886013,65.8605685940071,346754000000.0,390562000000.0,51.8614751247009,1.25433377164601,0.0298408417940036,0.000544366653518,0.001764912494645,46797754,1.24151003360748,3.78115212635428,3.97255733887986,0.0630077839936006,0.901,27739.86476825298
1173,ESP,2019,0.0,9.13947964,34.9069018147542,0.0212563494432773,6.17053086130782,13.3076394150248,1323918490148.05,1394320055129.41,34.3,4.23021984100342,31.966988702647,0.699518994458739,66.650325565435,66.8688106534319,334018000000.0,372750000000.0,50.6890794118574,1.23270491757212,0.01641471391084,0.0005950431968515,0.0007440005101594,47134837,1.25024998188019,3.47791204168903,3.53992372356216,0.0390101070611282,0.908,28087.897920343927
1174,ESP,2020,0.0,10.71374989,30.7792602389612,0.0195039646757914,4.04918305116398,9.40667870051251,1176072568933.59,1278128867875.49,34.9,4.89986991882324,29.3402203733657,-0.322753017299739,65.9972400149394,68.827631727232,308317000000.0,326192000000.0,49.6435857093724,1.3678936018154,0.0182082095958886,0.0001136952728159,0.0002957349879874,47365655,1.41039001941681,3.20291695687462,3.4206024028542,0.0381216045324834,0.899,24829.648591022124
1175,ESP,2021,0.0,,34.1764229438186,0.0179665098501539,6.00550281136412,12.986291365859,1251378537358.98,1445651653604.63,,4.58532047271729,33.2148671755475,3.0931351197642,64.8520341062681,65.1165471497367,379969000000.0,419700000000.0,55.315469532794,1.36942532659619,0.0964957986887776,0.0005672197304352,0.000151493558291,47415794,1.42929005622864,3.88819800713491,4.1515361140672,0.115181021827658,0.905,26391.59722515624
1176,EST,1998,0.0,,73.6343458033252,1.58698645536452,3.71615331373643,5.68865701682205,12693120380.1531,5674080542.88575,,6.23536014556885,83.203890024196,8.20833333333298,67.4648854029776,73.1332865665061,3245000000.0,4787000000.0,141.555974387263,1.06749171827448,0.0,0.0,0.233221617830374,1386156,0.565010011196136,3.27740736280637,2.13561626259199,1.8202080731949,0.764,9157.064847068512
1177,EST,1999,0.0,,69.866107922999,1.82593666882728,4.52333105711365,6.86497563385958,12639171425.3594,5756912265.75809,,6.65249013900757,74.2503456699339,3.29611089718909,67.3128996846944,73.814387372805,3017000000.0,4109000000.0,123.781632775354,1.28711336447566,0.0,0.0,0.648546109503094,1390244,0.677079975605011,4.96574879485704,3.49881084126758,2.47448277833037,0.773,9091.333194287765
1178,EST,2000,0.0,5.16377735,61.6273943170743,2.17877291677121,4.49531276691932,7.21716498834983,13914164835.0824,5686579747.53524,,5.33945989608765,64.8682158484488,4.01848952508763,72.4587348826293,76.1511105919083,3830000000.0,5052000000.0,156.192305292997,1.37632711527768,0.0,0.0,1.53035528821004,1396985,0.600000023841858,5.4978307127511,3.51501930968241,3.70912820498125,0.787,9960.139038774503
1179,EST,2001,0.0,4.78060246,61.2519641640865,2.13407208988511,3.91045831328318,6.67713787392301,14749525966.5371,6254649538.98487,,5.22845983505249,65.2050237374212,5.74827981651373,74.6924934511692,77.7443034943123,4015000000.0,5230000000.0,147.810040232893,1.50221446192756,0.0,0.0,0.940432350616132,1388115,0.698390007019043,2.79898414238744,1.83965639196188,3.07450444050124,0.797,10625.579268675217
1180,EST,2002,0.0,4.70329475,57.9558790066704,1.68758080445156,5.31993030472275,7.17024062067103,15748270637.7266,7367975887.72723,,5.43460988998413,65.3623356999864,3.57191270164027,72.0911436451871,76.399965358417,4336000000.0,5863000000.0,138.423362880277,1.66712950092163,0.0,0.0,0.769330159854059,1379350,0.712029993534088,2.13507929677069,1.95095992278756,2.45691096430562,0.807,11417.167968772683
1181,EST,2003,0.0,4.86138248,57.1622882965674,1.52384573650587,4.23761126864072,5.96197340902849,16945180968.259,9874013098.46432,37.2,5.27309989929199,65.6145869380106,1.33499116549955,74.0423380130089,77.7528412932876,5622000000.0,7967000000.0,137.623880629786,1.74304929525979,0.0,0.0,0.628213867743043,1370720,0.764649987220764,2.34375279542194,1.7144646306311,2.15205960424891,0.816,12362.248284302412
1182,EST,2004,0.0,5.11891699,61.0793356433405,0.879145224122585,4.57624631517245,7.4392045466316,18098132398.0648,12145911801.2422,33.6,4.87674999237061,68.8988723961921,3.04811107523416,72.768209501842,73.9000931115145,5932000000.0,8336000000.0,117.471625296511,1.6996892247017,0.0,0.0,0.718607971781233,1362550,0.845839977264404,2.42263556517411,1.73696031015782,1.59775319590382,0.826,13282.545519844996
1183,EST,2005,0.0,5.0549798,65.435020060353,0.633299740536681,7.24164619557619,10.2390886247564,19822237764.1937,14106790200.2239,33.4,4.81026983261108,70.5037965242827,4.07971423199849,69.6677985461743,71.3273890589897,7716000000.0,10238000000.0,127.272042365209,1.4509199321799,0.0,0.0,1.00907540024629,1354775,0.917050004005432,2.40669048368645,1.43096531449665,1.64237514078297,0.839,14631.387325713642
1184,EST,2006,0.0,4.76235056,63.2667645864486,0.588267404138868,15.5473654441927,17.8913434375023,21757994918.8512,17022870405.2189,33.7,5.85676240921021,73.3764563602288,4.43762042389213,63.2572569229577,64.4834546417899,9692000000.0,13449000000.0,135.940646019988,1.38756206587647,0.0,0.0,1.05803169914904,1346810,1.11276996135712,3.06963906723222,1.60993705346992,1.6462991032879,0.847,16155.207430039278
1185,EST,2007,0.0,4.98252153,62.5985727746292,0.45467226854709,4.33060211149002,14.454789477769,23407063928.1871,22449129482.617,31.2,4.61990976333618,71.3890284778055,6.60132603055637,70.8790694071816,67.0804323106981,11010000000.0,15677000000.0,118.877660804908,1.65732023639674,0.0,0.0,1.12130367695077,1340680,1.05874001979828,3.52696244890846,1.44829651580749,1.57597594549786,0.853,17459.09831442783
1186,EST,2008,0.0,5.71727228,66.3922524308487,0.512364258866361,5.68918091433344,15.9729537660698,22205813183.2266,24341678628.9732,31.9,5.48403978347778,70.2967987125335,10.3623580313683,70.4109723121529,66.6785715851166,12458000000.0,16026000000.0,117.017402267797,1.7671976129674,0.0,0.0,1.58302746810645,1337090,1.25188004970551,4.54683697485613,1.70289411001312,2.09539172697282,0.856,16607.568064398507
1187,EST,2009,0.0,6.54903364,60.8643762008331,0.622147069474355,7.55377119463788,18.9847448881768,18957312552.2555,19633031397.6104,31.4,5.96005010604858,55.9003714727917,-0.0784083112809768,68.3084852737758,60.9073813707773,9048000000.0,10140000000.0,97.7332517398988,1.79905979568072,0.0,0.0,0.956769785029067,1334515,1.39679002761841,2.57266405705559,1.03717199075606,1.57891685450342,0.856,14205.394882976587
1188,EST,2010,0.0,6.32313585,75.0493161875336,0.838785843997608,15.7557378331267,16.6159695781907,19420679530.2801,19523477325.6235,32.0,5.51778984069824,68.6289078910852,2.97204512015694,62.1604733256579,63.7929643155774,11591000000.0,12287000000.0,122.304032226172,1.70042562190944,0.0,0.0,0.720826423519741,1331475,1.57898998260498,2.94612857707817,1.38641851313956,1.55961226751735,0.861,14585.83866034293
1189,EST,2011,0.0,5.81930256,86.6037914150865,0.889538427492448,16.759429812844,17.8748739604828,20831219910.825,23213994093.4631,32.5,5.01449012756348,80.7881884166076,4.9819013145361,63.18708973888,63.5454065220641,16709000000.0,17459000000.0,147.187079752129,1.67893330315731,0.0,0.0,0.895652000201936,1327439,2.30521988868713,2.6179099640865,1.27076232870724,1.78519042769438,0.871,15692.788829336037
1190,EST,2012,0.0,5.83366966,86.2077922686801,0.957377443523965,16.1288814928579,17.6486301409091,21503693454.807,23019150071.1867,32.9,4.71772003173828,84.5521341507317,3.93339987296985,63.0842898161137,62.9527814216648,16087000000.0,18085000000.0,148.450311563733,1.89767278395814,0.0,0.0,1.01314866161022,1322696,2.12480998039246,2.68309199729124,1.66874747773682,1.97052610513419,0.874,16257.472204351567
1191,EST,2013,0.0,6.01667261,84.5681702038371,0.890836698741817,10.2328124082169,13.8876193353079,21817309477.984,25115753366.1114,35.1,4.84388017654419,81.8846643269787,2.78056658954988,67.3553156962541,64.6032594898242,16320000000.0,18464000000.0,138.494750656908,1.9089636493344,0.0,0.0,0.908405977818845,1317997,1.72412002086639,2.15486337484092,1.37754905169904,1.79924267656066,0.88,16553.383261103023
1192,EST,2014,0.0,6.36199951,81.8654328816924,0.797797875496218,11.0752147148655,15.5822061327645,22474308645.6805,26634083965.0987,34.6,4.39433002471924,78.3760418502864,-0.10617514652171,65.5776387144374,62.9166067735531,16042000000.0,18296000000.0,128.925027213237,1.92535738573578,0.0,0.0,0.967779937618074,1314545,1.43023002147675,1.90384941929347,1.23841229511729,1.76557781311429,0.879,17096.644577158255
1193,EST,2015,0.0,6.64135027,77.4354984416443,0.868049728469609,10.9620111254271,13.2248810719924,22890762090.1508,22890762090.1508,32.7,5.14418983459473,73.5016912601311,-0.49232600654737,65.0004778642789,64.2428715688107,12836000000.0,14521000000.0,119.511093131193,2.0260417420727,0.0,0.0,0.577870298883675,1315407,1.4677699804306,1.63649560074123,1.39527139233993,1.44592002735328,0.882,17402.037612807897
1194,EST,2016,0.0,6.70240974,77.00753773581,0.851635065133593,8.25731127628323,9.35211098040232,23613094924.4117,24072829276.7744,31.2,5.15763998031616,73.4011590079231,0.148684907627373,68.885878571827,68.3520174535976,13171000000.0,14959000000.0,116.853734459622,2.06916436631533,0.0,0.0,0.395237695104046,1315790,1.24305999279022,1.66618656806521,1.50421164309633,1.24687276023764,0.885,17945.94496417491
1195,EST,2017,0.0,6.59727049,75.8098540993405,1.08446674179545,9.90908638679396,9.8343512828803,24980775931.5047,26924385103.0659,30.4,4.96131992340088,71.7538682971034,3.41723549488054,66.8018128185052,69.0818359813936,14559000000.0,16674000000.0,116.002649198638,2.00976650859972,0.0,0.0,0.648969670439222,1317384,1.27684998512268,2.35841269089017,1.5989963215842,1.73343641223467,0.887,18962.41030064484
1196,EST,2018,0.0,6.72095728,74.3238978479862,1.02239313872309,6.25245637056531,14.7046722585023,25926098666.5234,30624720196.229,30.3,5.23997020721436,71.59639823515,3.43632688420446,70.5010639690006,65.7282230633561,17017000000.0,19140000000.0,118.064752162053,2.0090871203263,0.0,0.0,0.995460170965617,1321977,1.40998995304108,2.75086658238913,1.81819164011141,2.01785330968871,0.891,19611.610993628026
